-5.1225	-8.84277
-5.11002	-8.85061
-5.09755	-8.85844
-5.08508	-8.86628
-5.07261	-8.87412
-5.06014	-8.88196
-5.04767	-8.8898
-5.0352	-8.89763
-5.02273	-8.90547
-5.01025	-8.91331
-4.99778	-8.92115
-4.98531	-8.92899
-4.97284	-8.93683
-4.96037	-8.94466
-4.9479	-8.9525
-4.93543	-8.96034
-4.92296	-8.96818
-4.91048	-8.97602
-4.89801	-8.98386
-4.88554	-8.99169
-4.87307	-8.99953
-4.8606	-9.00737
-4.84813	-9.01521
-4.83566	-9.02305
-4.82319	-9.03088
-4.81072	-9.03872
-4.79824	-9.04656
-4.78577	-9.0544
-4.7733	-9.06224
-4.76083	-9.07008
-4.74836	-9.07791
-4.73589	-9.08575
-4.72342	-9.09359
-4.71095	-9.10143
-4.69847	-9.10927
-4.686	-9.11711
-4.67353	-9.12494
-4.66106	-9.13278
-4.64859	-9.14062
-4.63612	-9.14846
-4.62365	-9.1563
-4.61118	-9.16413
-4.5987	-9.17197
-4.58623	-9.17981
-4.57376	-9.18765
-4.56129	-9.19549
-4.54882	-9.20333
-4.53635	-9.21116
-4.52388	-9.219
-4.51141	-9.22684
-4.49894	-9.23468
-4.48646	-9.24252
-4.47399	-9.25036
-4.46152	-9.25819
-4.44905	-9.26603
-4.43658	-9.27387
-4.42411	-9.28171
-4.41164	-9.28955
-4.39917	-9.29739
-4.38669	-9.30522
-4.37422	-9.31306
-4.36175	-9.3209
-4.34928	-9.32874
-4.33681	-9.33658
-4.32434	-9.34441
-4.31187	-9.35225
-4.2994	-9.36009
-4.28692	-9.36793
-4.27445	-9.37577
-4.26198	-9.38361
-4.24951	-9.39144
-4.23704	-9.39928
-4.22457	-9.40712
-4.2121	-9.41496
-4.19963	-9.4228
-4.18716	-9.43064
-4.17468	-9.43847
-4.16221	-9.44631
-4.14974	-9.45415
-4.13727	-9.46199
-4.1248	-9.46983
-4.11233	-9.47766
-4.09986	-9.4855
-4.08739	-9.49334
-4.07491	-9.50118
-4.06244	-9.50902
-4.04997	-9.51686
-4.0375	-9.52469
-4.02503	-9.53253
-4.01256	-9.54037
-4.00009	-9.54821
-3.98762	-9.55605
-3.97514	-9.56389
-3.96267	-9.57172
-3.9502	-9.57956
-3.93773	-9.5874
-3.92526	-9.59524
-3.91279	-9.60308
-3.90032	-9.61092
-3.88785	-9.61875
-3.87538	-9.62659
-3.8629	-9.63443
-3.85043	-9.64227
-3.83796	-9.65011
-3.82549	-9.65794
-3.81302	-9.66578
-3.80055	-9.67362
-3.78808	-9.68146
-3.77561	-9.6893
-3.76313	-9.69714
-3.75066	-9.70497
-3.73819	-9.71281
-3.72572	-9.72065
-3.71325	-9.72849
-3.70078	-9.73633
-3.68831	-9.74417
-3.67584	-9.752
-3.66336	-9.75984
-3.65089	-9.76768
-3.63842	-9.77552
-3.62595	-9.78336
-3.61348	-9.79119
-3.60101	-9.79903
-3.58854	-9.80687
-3.57607	-9.81471
-3.5636	-9.82255
-3.55112	-9.83039
-3.53865	-9.83822
-3.52618	-9.84606
-3.51371	-9.8539
-3.50124	-9.86174
-3.48877	-9.86958
-3.4763	-9.87742
-3.46383	-9.88525
-3.45135	-9.89309
-3.43888	-9.90093
-3.42641	-9.90877
-3.41394	-9.91661
-3.40147	-9.92445
-3.389	-9.93228
-3.37653	-9.94012
-3.36406	-9.94796
-3.35158	-9.9558
-3.33911	-9.96364
-3.32664	-9.97147
-3.31417	-9.97931
-3.3017	-9.98715
-3.28923	-9.99499
-3.27676	-10.0028
-3.26429	-10.0107
-3.25182	-10.0185
-3.23934	-10.0263
-3.22687	-10.0342
-3.2144	-10.042
-3.20193	-10.0499
-3.18946	-10.0577
-3.17699	-10.0655
-3.16452	-10.0734
-3.15205	-10.0812
-3.13957	-10.089
-3.1271	-10.0969
-3.11463	-10.1047
-3.10216	-10.1126
-3.08969	-10.1204
-3.07722	-10.1282
-3.06475	-10.1361
-3.05228	-10.1439
-3.0398	-10.1518
-3.02733	-10.1596
-3.01486	-10.1674
-3.00239	-10.1753
-2.98992	-10.1831
-2.97745	-10.1909
-2.96498	-10.1988
-2.95251	-10.2066
-4.16311	-0.286646
-4.16152	-0.309616
-4.15994	-0.332586
-4.15836	-0.355556
-4.15678	-0.378526
-4.1552	-0.401496
-4.15361	-0.424466
-4.15203	-0.447436
-4.15045	-0.470406
-4.14887	-0.493376
-4.14729	-0.516346
-4.14571	-0.539316
-4.14412	-0.562286
-4.14254	-0.585256
-4.14096	-0.608226
-4.13938	-0.631196
-4.1378	-0.654166
-4.13622	-0.677136
-4.13463	-0.700106
-4.13305	-0.723076
-4.13147	-0.746046
-4.12989	-0.769016
-4.12831	-0.791986
-4.12673	-0.814956
-4.12514	-0.837927
-4.12356	-0.860897
-4.12198	-0.883867
-4.1204	-0.906837
-4.11882	-0.929807
-4.11724	-0.952777
-4.11565	-0.975747
-4.11407	-0.998717
-4.11249	-1.02169
-4.11091	-1.04466
-4.10933	-1.06763
-4.10775	-1.0906
-4.10616	-1.11357
-4.10458	-1.13654
-4.103	-1.15951
-4.10142	-1.18248
-4.09984	-1.20545
-4.09826	-1.22842
-4.09667	-1.25139
-4.09509	-1.27436
-4.09351	-1.29733
-4.09193	-1.3203
-4.09035	-1.34327
-4.08877	-1.36624
-4.08718	-1.38921
-4.0856	-1.41218
-4.08402	-1.43515
-4.08244	-1.45812
-4.08086	-1.48109
-4.07928	-1.50406
-4.07769	-1.52703
-4.07611	-1.55
-4.07453	-1.57297
-4.07295	-1.59594
-4.07137	-1.61891
-4.06979	-1.64188
-4.0682	-1.66485
-4.06662	-1.68782
-4.06504	-1.71079
-4.06346	-1.73376
-4.06188	-1.75673
-4.0603	-1.7797
-4.05871	-1.80267
-4.05713	-1.82564
-4.05555	-1.84861
-4.05397	-1.87158
-4.05239	-1.89455
-4.05081	-1.91752
-4.04922	-1.94049
-4.04764	-1.96346
-4.04606	-1.98643
-4.04448	-2.0094
-4.0429	-2.03237
-4.04132	-2.05534
-4.03973	-2.07831
-4.03815	-2.10127
-4.03657	-2.12424
-4.03499	-2.14721
-4.03341	-2.17018
-4.03183	-2.19315
-4.03024	-2.21612
-4.02866	-2.23909
-4.02708	-2.26206
-4.0255	-2.28503
-4.02392	-2.308
-4.02234	-2.33097
-4.02075	-2.35394
-4.01917	-2.37691
-4.01759	-2.39988
-4.01601	-2.42285
-4.01443	-2.44582
-4.01285	-2.46879
-4.01126	-2.49176
-4.00968	-2.51473
-4.0081	-2.5377
-4.00652	-2.56067
-4.00494	-2.58364
-4.00336	-2.60661
-4.00177	-2.62958
-4.00019	-2.65255
-3.99861	-2.67552
-3.99703	-2.69849
-3.99545	-2.72146
-3.99387	-2.74443
-3.99228	-2.7674
-3.9907	-2.79037
-3.98912	-2.81334
-3.98754	-2.83631
-3.98596	-2.85928
-3.98438	-2.88225
-3.98279	-2.90522
-3.98121	-2.92819
-3.97963	-2.95116
-3.97805	-2.97413
-3.97647	-2.9971
-3.97489	-3.02007
-3.9733	-3.04304
-3.97172	-3.06601
-3.97014	-3.08898
-3.96856	-3.11195
-3.96698	-3.13492
-3.9654	-3.15789
-3.96381	-3.18086
-3.96223	-3.20383
-3.96065	-3.2268
-3.95907	-3.24977
-3.95749	-3.27274
-3.95591	-3.29571
-3.95432	-3.31868
-3.95274	-3.34165
-3.95116	-3.36462
-3.94958	-3.38759
-3.948	-3.41056
-3.94642	-3.43353
-3.94483	-3.4565
-3.94325	-3.47947
-3.94167	-3.50244
-3.94009	-3.52541
-3.93851	-3.54838
-3.93693	-3.57135
-3.93534	-3.59432
-3.93376	-3.61729
-3.93218	-3.64026
-3.9306	-3.66323
-3.92902	-3.6862
-3.92744	-3.70917
-3.92585	-3.73214
-3.92427	-3.75511
-3.92269	-3.77808
-3.92111	-3.80105
-3.91953	-3.82402
-3.91795	-3.84699
-3.91636	-3.86996
-3.91478	-3.89293
-3.9132	-3.9159
-3.91162	-3.93887
-3.91004	-3.96184
-3.90846	-3.98481
-3.90687	-4.00778
-3.90529	-4.03075
-3.90371	-4.05372
-3.90213	-4.07669
-3.90055	-4.09966
-3.89897	-4.12263
-3.89738	-4.1456
-3.8958	-4.16857
-3.89422	-4.19154
-3.89264	-4.21451
-3.89106	-4.23748
-3.88948	-4.26045
-3.88789	-4.28342
-3.88631	-4.30639
-3.88473	-4.32936
-3.88315	-4.35233
-3.88157	-4.37531
-3.87999	-4.39828
-3.8784	-4.42125
-3.87682	-4.44422
-3.87524	-4.46719
-3.87366	-4.49016
-3.87208	-4.51313
-3.8705	-4.5361
-3.86891	-4.55907
-3.86733	-4.58204
-3.86575	-4.60501
-3.86417	-4.62798
-3.86259	-4.65095
-3.86101	-4.67392
-3.85942	-4.69689
-3.85784	-4.71986
-3.85626	-4.74283
-3.85468	-4.7658
-3.8531	-4.78877
-3.85152	-4.81174
-3.84993	-4.83471
-3.84835	-4.85768
2.87391	0.17546
2.87222	0.20315
2.87052	0.23084
2.86883	0.25853
2.86714	0.28622
2.86545	0.31391
2.86376	0.341601
2.86207	0.369291
2.86038	0.396981
2.85869	0.424671
2.857	0.452361
2.85531	0.480051
2.85362	0.507741
2.85193	0.535431
2.85024	0.563121
2.84855	0.590811
2.84686	0.618501
2.84517	0.646191
2.84347	0.673881
2.84178	0.701571
2.84009	0.729261
2.8384	0.756951
2.83671	0.784642
2.83502	0.812332
2.83333	0.840022
2.83164	0.867712
2.82995	0.895402
2.82826	0.923092
2.82657	0.950782
2.82488	0.978472
2.82319	1.00616
2.8215	1.03385
2.81981	1.06154
2.81812	1.08923
2.81642	1.11692
2.81473	1.14461
2.81304	1.1723
2.81135	1.19999
2.80966	1.22768
2.80797	1.25537
2.80628	1.28306
2.80459	1.31075
2.8029	1.33844
2.80121	1.36613
2.79952	1.39382
2.79783	1.42151
2.79614	1.4492
2.79445	1.47689
2.79276	1.50458
2.79107	1.53227
2.78937	1.55996
2.78768	1.58765
2.78599	1.61534
2.7843	1.64303
2.78261	1.67072
2.78092	1.69841
2.77923	1.7261
2.77754	1.75379
2.77585	1.78148
2.77416	1.80917
2.77247	1.83686
2.77078	1.86455
2.76909	1.89224
2.7674	1.91993
2.76571	1.94762
2.76402	1.97531
2.76232	2.003
2.76063	2.03069
2.75894	2.05838
2.75725	2.08607
2.75556	2.11376
2.75387	2.14145
2.75218	2.16914
2.75049	2.19684
2.7488	2.22453
2.74711	2.25222
2.74542	2.27991
2.74373	2.3076
2.74204	2.33529
2.74035	2.36298
2.73866	2.39067
2.73697	2.41836
2.73527	2.44605
2.73358	2.47374
2.73189	2.50143
2.7302	2.52912
2.72851	2.55681
2.72682	2.5845
2.72513	2.61219
2.72344	2.63988
2.72175	2.66757
2.72006	2.69526
2.71837	2.72295
2.71668	2.75064
2.71499	2.77833
2.7133	2.80602
2.71161	2.83371
2.70992	2.8614
2.70822	2.88909
2.70653	2.91678
2.70484	2.94447
2.70315	2.97216
2.70146	2.99985
2.69977	3.02754
2.69808	3.05523
2.69639	3.08292
2.6947	3.11061
2.69301	3.1383
2.69132	3.16599
2.68963	3.19368
2.68794	3.22137
2.68625	3.24906
2.68456	3.27675
2.68287	3.30444
2.68117	3.33213
2.67948	3.35982
2.67779	3.38751
2.6761	3.4152
2.67441	3.44289
2.67272	3.47058
2.67103	3.49827
2.66934	3.52596
2.66765	3.55365
2.66596	3.58134
2.66427	3.60903
2.66258	3.63672
2.66089	3.66441
2.6592	3.6921
2.65751	3.71979
2.65582	3.74748
2.65412	3.77517
2.65243	3.80287
2.65074	3.83056
2.64905	3.85825
2.64736	3.88594
2.64567	3.91363
2.64398	3.94132
2.64229	3.96901
2.6406	3.9967
2.63891	4.02439
2.63722	4.05208
2.63553	4.07977
2.63384	4.10746
2.63215	4.13515
2.63046	4.16284
2.62877	4.19053
2.62707	4.21822
2.62538	4.24591
2.62369	4.2736
2.622	4.30129
2.62031	4.32898
2.61862	4.35667
2.61693	4.38436
2.61524	4.41205
2.61355	4.43974
2.61186	4.46743
2.61017	4.49512
2.60848	4.52281
2.60679	4.5505
2.6051	4.57819
2.60341	4.60588
2.60172	4.63356
2.60002	4.66125
2.59833	4.68894
2.59664	4.71663
2.59495	4.74432
2.59326	4.77201
2.59157	4.7997
2.58988	4.82739
2.58819	4.85508
2.5865	4.88277
2.58481	4.91046
2.58312	4.93815
2.58143	4.96584
2.57974	4.99353
2.57805	5.02122
2.57636	5.04891
2.57467	5.0766
2.57297	5.10429
2.57128	5.13198
2.56959	5.15967
2.5679	5.18736
2.56621	5.21505
2.56452	5.24274
2.56283	5.27043
2.56114	5.29812
2.55945	5.32581
2.55776	5.3535
2.55607	5.38119
2.55438	5.40888
2.55269	5.43657
2.551	5.46426
2.54931	5.49195
2.54762	5.51964
2.54592	5.54733
2.54423	5.57502
2.54254	5.60271
2.54085	5.6304
2.53916	5.65809
2.53747	5.68578
-2.38243	-0.597719
-2.37513	-0.626826
-2.36783	-0.655934
-2.36052	-0.685042
-2.35322	-0.71415
-2.34592	-0.743258
-2.33862	-0.772365
-2.33131	-0.801473
-2.32401	-0.830581
-2.31671	-0.859689
-2.3094	-0.888797
-2.3021	-0.917904
-2.2948	-0.947012
-2.2875	-0.97612
-2.28019	-1.00523
-2.27289	-1.03434
-2.26559	-1.06344
-2.25829	-1.09255
-2.25098	-1.12166
-2.24368	-1.15077
-2.23638	-1.17987
-2.22907	-1.20898
-2.22177	-1.23809
-2.21447	-1.2672
-2.20717	-1.29631
-2.19986	-1.32541
-2.19256	-1.35452
-2.18526	-1.38363
-2.17795	-1.41274
-2.17065	-1.44184
-2.16335	-1.47095
-2.15605	-1.50006
-2.14874	-1.52917
-2.14144	-1.55828
-2.13414	-1.58738
-2.12684	-1.61649
-2.11953	-1.6456
-2.11223	-1.67471
-2.10493	-1.70382
-2.09762	-1.73292
-2.09032	-1.76203
-2.08302	-1.79114
-2.07572	-1.82025
-2.06841	-1.84935
-2.06111	-1.87846
-2.05381	-1.90757
-2.0465	-1.93668
-2.0392	-1.96579
-2.0319	-1.99489
-2.0246	-2.024
-2.01729	-2.05311
-2.00999	-2.08222
-2.00269	-2.11132
-1.99539	-2.14043
-1.98808	-2.16954
-1.98078	-2.19865
-1.97348	-2.22776
-1.96617	-2.25686
-1.95887	-2.28597
-1.95157	-2.31508
-1.94427	-2.34419
-1.93696	-2.37329
-1.92966	-2.4024
-1.92236	-2.43151
-1.91506	-2.46062
-1.90775	-2.48973
-1.90045	-2.51883
-1.89315	-2.54794
-1.88584	-2.57705
-1.87854	-2.60616
-1.87124	-2.63527
-1.86394	-2.66437
-1.85663	-2.69348
-1.84933	-2.72259
-1.84203	-2.7517
-1.83472	-2.7808
-1.82742	-2.80991
-1.82012	-2.83902
-1.81282	-2.86813
-1.80551	-2.89724
-1.79821	-2.92634
-1.79091	-2.95545
-1.78361	-2.98456
-1.7763	-3.01367
-1.769	-3.04277
-1.7617	-3.07188
-1.75439	-3.10099
-1.74709	-3.1301
-1.73979	-3.15921
-1.73249	-3.18831
-1.72518	-3.21742
-1.71788	-3.24653
-1.71058	-3.27564
-1.70328	-3.30474
-1.69597	-3.33385
-1.68867	-3.36296
-1.68137	-3.39207
-1.67406	-3.42118
-1.66676	-3.45028
-1.65946	-3.47939
-1.65216	-3.5085
-1.64485	-3.53761
-1.63755	-3.56672
-1.63025	-3.59582
-1.62294	-3.62493
-1.61564	-3.65404
-1.60834	-3.68315
-1.60104	-3.71225
-1.59373	-3.74136
-1.58643	-3.77047
-1.57913	-3.79958
-1.57183	-3.82869
-1.56452	-3.85779
-1.55722	-3.8869
-1.54992	-3.91601
-1.54261	-3.94512
-1.53531	-3.97422
-1.52801	-4.00333
-1.52071	-4.03244
-1.5134	-4.06155
-1.5061	-4.09065
-1.4988	-4.11976
-1.4915	-4.14887
-1.48419	-4.17798
-1.47689	-4.20709
-1.46959	-4.23619
-1.46228	-4.2653
-1.45498	-4.29441
-1.44768	-4.32352
-1.44038	-4.35262
-1.43307	-4.38173
-1.42577	-4.41084
-1.41847	-4.43995
-1.41116	-4.46905
-1.40386	-4.49816
-1.39656	-4.52727
-1.38926	-4.55638
-1.38195	-4.58548
-1.37465	-4.61459
-1.36735	-4.6437
-1.36005	-4.67281
-1.35274	-4.70191
-1.34544	-4.73102
-1.33814	-4.76013
-1.33083	-4.78924
-1.32353	-4.81834
-1.31623	-4.84745
-1.30893	-4.87656
-1.30162	-4.90567
-1.29432	-4.93477
-1.28702	-4.96388
-1.27972	-4.99299
-1.27241	-5.0221
-1.26511	-5.0512
-1.25781	-5.08031
-1.2505	-5.10942
-1.2432	-5.13853
-1.2359	-5.16763
-1.2286	-5.19674
-1.22129	-5.22585
-1.21399	-5.25496
-1.20669	-5.28407
-1.19938	-5.31317
-1.19208	-5.34228
-1.18478	-5.37139
-1.17748	-5.4005
-1.17017	-5.4296
-1.16287	-5.45871
-1.15557	-5.48782
-1.14827	-5.51693
-1.14096	-5.54603
-1.13366	-5.57514
-1.12636	-5.60425
-1.11905	-5.63336
-1.11175	-5.66246
-1.10445	-5.69157
-1.09715	-5.72068
-1.08984	-5.74979
-1.08254	-5.77889
-1.07524	-5.808
-1.06793	-5.83711
-1.06063	-5.86622
-1.05333	-5.89532
-1.04603	-5.92443
-1.03872	-5.95354
-1.03142	-5.98265
-1.02412	-6.01175
-1.01682	-6.04086
-1.00951	-6.06997
-1.00221	-6.09908
-0.994907	-6.12818
-0.987605	-6.15729
-0.980302	-6.1864
-0.972999	-6.21551
-0.965696	-6.24462
-0.958394	-6.27372
-0.951091	-6.30283
-0.943788	-6.33194
-0.936485	-6.36105
-0.929183	-6.39015
1.2009	-0.0327753
1.20208	0.0101525
1.20325	0.0530803
1.20442	0.0960082
1.20559	0.138936
1.20676	0.181864
1.20793	0.224792
1.20911	0.267719
1.21028	0.310647
1.21145	0.353575
